timestamp|did-unr|unr-file-name|unr-title|unr-desc|creator|date-inst|site-name|site-address|lat-lon|sign-manf|sign-owner|lit-unlit|time-day|subj-fast|print-pub|rights|format|dcmi|prov|proj-name|unr-cit|corr-guide|dig-pub|contrib|int-ext|blank-1|staff-notes|date-img|blank-2|title-code|title-full|color-tags
|neo000183|||The 4 Queens Hotel & Casino sits at 202 Fremont Street inside the Fremont Street Experience. |Lauren Vaccaro|1966|Four Queens Hotel and Casino (Las Vegas, Nev.)|202 Fremont St, Las Vegas, NV|36.1698695, -115.1437062||Four Queens Inc.|lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246|||||||||||interior, exterior|||2017||||yellow,purple,blue,green
|neo000184|||The Trader Bills gift shop-turned-motorcycle shop sits at 328 Fremont Street inside the Fremont Street Experience. |Mitchell Cohen|1960||328 Fremont St, Las Vegas, NV|36.1550606, -115.1121976||Marshall Family, LP|lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Automobiles -- http://id.worldcat.org/fast/823232/, Stores -- http://id.worldcat.org/fast/1134043/|||||||||||interior, exterior|||2017||||purple,green,pink,blue
|neo000185|||The Fergusons Motel sign, restored by Downtown Project, sits at 1028 Fremont Street. |Mitchell Cohen|1950||1028 Fremont St, Las Vegas, NV|36.1669489, -115.1340026||1028 Fremont LLC (Assessor) /Downtown Las Vegas Project (Bruzda, 2016; Millward, 2017; Schoenmann, 2013; Snel 2014)|lit|day, dusk|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838|||||||||||exterior|||2017||||
|neo000186|||The Hydrant Club sits at 109 North Ninth Street in Downtown Las Vegas. |Wyatt Currie-Diamond|2012||109 N 9th St, Las Vegas, NV|36.1678332, -115.1362725||109 9th Street LLC/Cathy Brooks|unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829|||||||||||exterior|||2017||||
|neo000187|||Signs for the Western Hotel sit at 899 Fremont Street in Downtown Las Vegas.||||899 Fremont St, Las Vegas, NV|36.1670286, -115.1367589|||lit, unlit|day, dusk|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Hotels -- http://id.worldcat.org/fast/961767|||||||||||exterior|||||||
|neo000188|||The Downtowner Motel sign sits at 129 North Eighth Street in Downtown Las Vegas. |Emily Fellmer|1960||129 N 8th St, Las Vegas, NV|36.1689044, -115.1370832||Robert and Ada Cohen|lit|day, dusk|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838|||||||||||exterior|||2017||||
|neo000189|||The sign for Virtue Vice sits at 750 Fremont Street as part of The Venue in Downtown Las Vegas. |Emily Fellmer|2015||750 Fremont St, Las Vegas, NV|36.1682649, -115.1374538||Victor Perrillo|lit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Restaurant -- http://id.worldcat.org/fast/1095907|||||||||||exterior|||2017||||
|neo000190|||The Atomic Liquors bar sits at 927 Fremont Street in Downtown Las Vegas. |Danny Jacobs|1952||927 Fremont St, Las Vegas, NV|36.1665985, -115.1353924||100 10th Street LLC|lit|dusk|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Liquors -- http://id.worldcat.org/fast/999743/|||||||||||exterior|||2017||||red,orange,blue,purple
|neo000191|||The sign for the Fremont Country Club sits at 601 Fremont Street in Downtown Las Vegas. |Emily Fellmer|2012||601 Fremont St, Las Vegas, NV|36.1683572, -115.1393531||City of Las Vegas: Economic and Urban Development owns the building|lit|dusk|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779|||||||||||exterior|||2017||||red,pink,green,orange
|neo000192|||Photos show the signs for Don't Tell Mama at 517 Fremont Street Suite 110 in Downtown Las Vegas. |Emily Fellmer|2014||517 Fremont St, Las Vegas, NV|36.1687334, -115.1400711||Assessor's page stated T-Breo II LLC (possibly owner of the property, but no owner of the bar/business was found.|lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779|||||||||||exterior|||2017||||red,pink,orange,green
|neo000193|||The sign for Therapy sits at 518 Fremont Street in Downtown Las Vegas. |Emily Fellmer|2015||518 Fremont St, Las Vegas, NV|36.1690405, -115.1398293||Jared Weiss and Sig Rogich (Motion Corp)|lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Restaurant -- http://id.worldcat.org/fast/1095907|||||||||||exterior|||2017||||blue,red,pink,green
|neo000194|||The Vanguard Lounge sits at 516 Fremont Street in Downtown Las Vegas. |Emily Fellmer|2010||516 Fremont St, Las Vegas, NV|36.1691784, -115.13977||Andrew and Jennifer Wheatley|lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779|||||||||||exterior|||2017||||red,blue,orange,green
|neo000195|||The Beauty Bar sits at 517 Fremont Street in Downtown Las Vegas. |Emily Fellmer|||517 Fremont St, Las Vegas, NV|36.1687334, -115.1400711||Darin Feinstein and Corey Harrison (From Pawn Stars)|lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779|||||||||||exterior|||2017||||red,pink,blue,yellow
|neo000196|||The sign for The Griffin sits at 511 Fremont Street in Downtown Las Vegas. |Emily Fellmer|2006||511 Fremont St, Las Vegas, NV|36.1688009, -115.1403027||Aaron Chepenik and Jonathan Hensleigh|lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779|||||||||||exterior|||2017||||red,blue,purple,green
|neo000197|||The sign for The Smashed Pig sits at 509 Fremont Street in Downtown Las Vegas. |Emily Fellmer|2015||509 Fremont St, Las Vegas, NV|36.1688449, -115.1403725||Martin Swift|lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Restaurant -- http://id.worldcat.org/fast/1095907, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779|||||||||||exterior|||2017||||red,pink,green,orange
|neo000198|||The Flippin' Good Burgers and Shakes sign sits at 505 Fremont Street in Downtown Las Vegas. |Wyatt Currie-Diamond|2015||505 Fremont St, Las Vegas, NV|36.1689273, -115.1404346||Frederick Mossler. Owned by Honus Capital, Jaimee Oliver principal owner.|lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Restaurant -- http://id.worldcat.org/fast/1095907|||||||||||exterior|||2017||||red,green,orange,yellow
|neo000199|||The Pabst Blue Ribbon sign sits near the intersection of Fremont Street and North Las Vegas Boulevard in Downtown Las Vegas. |Emily Fellmer|2015||Fremont St and Las Vegas Blvd, Las Vegas, NV|36.1692048, -115.1406173||PBR Donated, but a part of Fremont Street East|lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779|||||||||||exterior|||2017||||blue,pink,red,orange
|neo000200|||The Park on Fremont sign sits at 506 Fremont Street in Downtown Las Vegas. |Emily Fellmer|2013||506 Fremont St, Las Vegas, NV|36.1692693, -115.1401638||Justin Weniger and Ryan Doherty both with Corner Bar Management Group|lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Automobiles -- http://id.worldcat.org/fast/823232/|||||||||||exterior|||2017||||yellow,green,red,orange
|neo000201|||The Evel Pie sign sits at 508 Fremont Street in Downtown Las Vegas. |Emily Fellmer|2016||508 Fremont St, Las Vegas, NV|36.1692503, -115.1400711||High Horse Group|lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Restaurant -- http://id.worldcat.org/fast/1095907|||||||||||exterior|||2017||||red,purple,pink,orange
|neo000202|||The Fremont East District sign sits near the intersection of Fremont St and Eighth St. |Emily Fellmer|2007|Fremont Street (Las Vegas, Nev.)|Fremont St and 8th St, Las Vegas, NV|36.1677729, -115.1372641||Downtown Las Vegas and Fremont East District|lit|day, dusk|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829|||||||||||exterior|||2017||||
|neo000203||||Lauren Vaccaro||4 Mile Bar (Las Vegas, Nev.)|3650 Boulder Hwy, Las Vegas, NV|36.1404596, -115.0962457||Bob and Bill Joslin|||||||||||||||||2017||||
|neo000204||||Wyatt Currie-Diamond|2007||4575 Boulder Hwy, Las Vegas, NV|36.1223875, -115.0744414||American Casino and Entertainment Properties LLC|||||||||||||||||2017||||
|neo000205||||Mitchell Cohen|2007|Thunderbird Hotel and Casino (Las Vegas, Nev.)|1215 S Las Vegas Blvd, Las Vegas, NV|36.1558144, -115.1490347||1215 Las Vegas Blvd LLC; C.F. Saticoy, LP|||||||||||||||||2017||||
|neo000206||||Emily Fellmer|||2600 N Las Vegas Blvd, Las Vegas, NV|36.2066298, -115.1110247||Barker LLC|||||||||||||||||2017||||
|neo000207||||Danny Jacobs|1956||2110 Fremont St, Las Vegas, NV|36.1600943, -115.1198203||Bartsas Mary 22 LLC|||||||||||||||||2017||||
|neo000208||||Wyatt Currie-Diamond|||124 S 11th St, Las Vegas, NV|36.1656819, -115.1345122||11th Street Tavern LLC and Jillian is the manager (no last name found)|||||||||||||||||2017||||
|neo000209||||Emily Fellmer|2007||325 Fremont St, Las Vegas, NV|36.1550802, -115.1122213||Nemo Motel LLC|||||||||||||||||2017||||
|neo000210||||Emily Fellmer|2007||4680 Boulder Hwy, Las Vegas, NV|36.1190805, -115.0728249||Tim Poole|||||||||||||||||2017||||
|neo000211||||Emily Fellmer|2011||1322 S Mojave Rd, Las Vegas, NV|36.1568371, -115.1031807||Garcia Maria Hilda and Whispering Sands LLC|||||||||||||||||2017||||
|neo000212||||Emily Fellmer|1987||3565 Boulder Hwy, Las Vegas, NV|36.1426354, -115.0971028||Maiya LLC|||||||||||||||||2017||||
|neo000213||||Emily Fellmer|2014||3738 Boulder Hwy, Las Vegas, NV|36.1380367, -115.0939987||Carquest Auto parts/ Golden State Supply/ Cannon Property LLC|||||||||||||||||2017||||
|neo000214||||Wyatt Currie-Diamond|1988|Golden Nugget Hotel and Casino (Las Vegas, Nev.)|129 E Fremont St, Las Vegas, NV|36.16958, -115.1460132||Landry's INC|||||||||||||||||2017||||
|neo000215||||Mitchell Cohen|1950||1300 S Las Vegas Blvd, Las Vegas, NV|36.155252, -115.1502159||Tarighi Bahman and Farideh|||||||||||||||||2017||||
|neo000216||||Wyatt Currie-Diamond|||3650 N Las Vegas Blvd, Las Vegas, NV|36.2233837, -115.0828711||BWNV LLC|||||||||||||||||2017||||
|neo000217||||Emily Fellmer|2014||107 S Las Vegas Blvd, Las Vegas, NV|36.1690198, -115.1404637||Fremont LV Blvd LLC|||||||||||||||||2017||||
|neo000218||||Wyatt Currie-Diamond|1993||920 N Boulder Hwy, Las Vegas, NV|36.052271, -114.9949721||Boyd Gaming|||||||||||||||||2017||||
|neo000219||||Lauren Vaccaro|1962||3660 Boulder Hwy, Las Vegas, NV|36.1392202, -115.094999||Kings Row Trlr Pk Inc|||||||||||||||||2017||||
|neo000220||||Lauren Vaccaro|1963||2512 Fremont St, Las Vegas, NV|36.1578184, -115.1158659||La Palm Motel Inc|||||||||||||||||2017||||
|neo000221||||Wyatt Currie-Diamond|1963||4100 E Lake Mead Blvd, Las Vegas, NV|36.1960044, -115.0844544||Patricia Van Buskirk|||||||||||||||||2017||||
|neo000222||||Lauren Vaccaro|2008||3305 Fremont St, Las Vegas, NV|36.1474121, -115.102616||D B N G LLC|||||||||||||||||2017||||
|neo000223||||Danny Jacobs|||3475 S Las Vegas Blvd, Las Vegas, NV|36.1194161, -115.1707592||Mcdonalds Restaurant of NV 04873 Mcdonalds USA, LLC and Harrah's Las Vegas LLC|||||||||||||||||2017||||
|neo000224||||Gisselle Tipp|2000||607 S Las Vegas Blvd, Las Vegas, NV|36.1629504, -115.1442402||Mon Bel Ami- Maudie Dog Trust|||||||||||||||||2017||||
|neo000225||||Emily Fellmer|2002||450 Fremont St, Las Vegas, NV|36.1704666, -115.1415082||Rohit Joshi leases the building from Wirrulla USA Inc.|||||||||||||||||2017||||
|neo000226||||Emily Fellmer|2007||2067 N Las Vegas Blvd, Las Vegas, NV|36.1991808, -115.1286431||Peyman Masachi and Pair A Dice Estates LLC|||||||||||||||||2017||||
|neo000227||||Wyatt Currie-Diamond|2015||2757 N Las Vegas Blvd, Las Vegas, NV|36.2103031, -115.1074806||Marvin and Laura Coleman|||||||||||||||||2017||||
|neo000228||||Emily Fellmer|2011||3325 Fremont St, Las Vegas, NV|36.1474212, -115.1021296||American Inn Motel LLC|||||||||||||||||2017||||
|neo000229||||Emily Fellmer|||4711 Boulder Hwy, Las Vegas, NV|36.1197533, -115.0702716||Daryl Thompson|||||||||||||||||2017||||
|neo000230||||Wyatt Currie-Diamond||Silver Nugget Casino (North Las Vegas, Nev.)|2140 N Las Vegas Blvd, Las Vegas, NV|36.1987103, -115.1237878||Lucky Silver Gaming|||||||||||||||||2017||||
|neo000231||||Wyatt Currie-Diamond|||520 Fremont St, Las Vegas, NV|36.1689756, -115.1396174||Michael and Jennifer Cornthwaite|||||||||||||||||2017||||
|neo000232||||Danny Jacobs|1955||2500 Fremont St, Las Vegas, NV|36.1579596, -115.1162134||Catish T C 2006 Liv, Tr - Kootish & Chalung Trs|||||||||||||||||2017||||
|neo000233||||Emily Fellmer|||1313 E Fremont St, Las Vegas, NV|36.165198, -115.1308062|||||||||||||||||||2017||||
|neo000234||||Lauren Vaccaro|||3076 Fremont St, Las Vegas, NV|36.150332, -115.1077122|||||||||||||||||||2017||||
|neo000235||||Gisselle Tipp|2000||231 S Las Vegas Blvd, Las Vegas, NV|36.166946, -115.1417967||Wee Kirk Property Group LLC|||||||||||||||||2017||||
|neo000236||||Wyatt Currie-Diamond|||4150 W Carey Ave, Las Vegas, NV|36.2052727, -115.1961876||West Wind Drive-In and Public Markets|||||||||||||||||2017||||
|neo000237|||Daytime views of the Tourist Bureau signs near the Las Vegas Strip. |Joshua Cannaday|||5191 S Las Vegas Blvd, Las Vegas, NV|36.0830825, -115.1716856||John Morris|unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Stores -- http://id.worldcat.org/fast/1134043/|||||||||||exterior|||2002||||
|sky000415|||<p>Workers assemble the vertical neon sign in front of the Las Vegas Club while people pass underneath.|||Las Vegas Club|18 East Fremont Street, Las Vegas, NV|36.1719712, -115.146686|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779|||||||||||exterior|||1948||||
|sky000416|||<p>Framework for the Las Vegas Club Sign on Fremont Street. The back of the Pioneer Club sign is seen in the background.|||Las Vegas Club|18 East Fremont Street, Las Vegas, NV|36.1719712, -115.146686|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779|||||||||||exterior|||1948||||
|sky000417|||<p>Exterior of the Golden Gate Casino. Vertical sign for the Hotel Sal Sagev is still on the corner. The business began as Hotel Nevada, built circa 1907, which changed to Sal Sagev from 1931-1955.|||Hotel Nevada|1 Fremont Street, Las Vegas, NV|36.1710624, -115.1462827|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767|||||||||||exterior|||1955,1956,1957,1958,1959,1960,1961,1962,1963,1964||||
|sky000418|||<p>The Mint on Fremont Street before its expansion around the corner of First Street. The Boulder Club is seen in the background.|||Mint Las Vegas|128 East Fremont Street, Las Vegas, NV|36.1716327, -115.1442634|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767|||||||||||exterior|||1957||||
|sky000419|||<p>The corner of the Mint at Fremont and First Streets after its first expansion in 1958. The Boulder Club and Hotel Fremont are seen in the background.|||Mint Las Vegas|128 East Fremont Street, Las Vegas, NV|36.1716327, -115.1442634|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767|||||||||||exterior|||1958||||
|sky000420|||<p>The corner of the Mint at Fremont and First Streets after its first expansion in 1958.|||Mint Las Vegas|128 East Fremont Street, Las Vegas, NV|36.1716327, -115.1442634|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767|||||||||||exterior|||1958,1959,1960,1961,1962,1963,1964||||
